,fileName,tag
3747,3747,2
3748,3748,8
3749,3749,1
3750,3750,2
3751,3751,12
3752,3752,7
3753,3753,11
3754,3754,9
3755,3755,2
3756,3756,3
3757,3757,7
3758,3758,7
3759,3759,2
3760,3760,2
3761,3761,8
3762,3762,4
3763,3763,1
3764,3764,10
3765,3765,9
3766,3766,7
3767,3767,2
3768,3768,11
3769,3769,10
3770,3770,12
3771,3771,1
3772,3772,7
3773,3773,2
3774,3774,1
3775,3775,2
3776,3776,10
3777,3777,3
3778,3778,14
3779,3779,2
3780,3780,2
3781,3781,2
3782,3782,2
3783,3783,8
3784,3784,2
3785,3785,1
3786,3786,7
3787,3787,12
3788,3788,2
3789,3789,2
3790,3790,12
3791,3791,1
3792,3792,2
3793,3793,9
3794,3794,2
3795,3795,15
3796,3796,2
3797,3797,7
3798,3798,7
3799,3799,2
3800,3800,7
3801,3801,4
3802,3802,2
3803,3803,4
3804,3804,2
3805,3805,8
3806,3806,2
3807,3807,7
3808,3808,2
3809,3809,2
3810,3810,11
3811,3811,13
3812,3812,4
3813,3813,7
3814,3814,3
3815,3815,6
3816,3816,2
3817,3817,2
3818,3818,0
3819,3819,12
3820,3820,6
3821,3821,2
3822,3822,11
3823,3823,14
3824,3824,1
3825,3825,6
3826,3826,12
3827,3827,3
3828,3828,1
3829,3829,9
3830,3830,2
3831,3831,6
3832,3832,8
3833,3833,5
3834,3834,13
3835,3835,2
3836,3836,6
3837,3837,3
3838,3838,2
3839,3839,6
3840,3840,1
3841,3841,2
3842,3842,2
3843,3843,7
3844,3844,2
3845,3845,10
3846,3846,3
3847,3847,3
3848,3848,2
3849,3849,2
3850,3850,1
3851,3851,2
3852,3852,1
3853,3853,15
3854,3854,2
3855,3855,1
3856,3856,1
3857,3857,2
3858,3858,8
3859,3859,9
3860,3860,2
3861,3861,6
3862,3862,14
3863,3863,14
3864,3864,4
3865,3865,2
3866,3866,2
3867,3867,3
3868,3868,2
3869,3869,8
3870,3870,3
3871,3871,8
3872,3872,7
3873,3873,2
3874,3874,3
3875,3875,6
3876,3876,2
3877,3877,1
3878,3878,8
3879,3879,3
3880,3880,2
3881,3881,2
3882,3882,5
3883,3883,2
3884,3884,3
3885,3885,7
3886,3886,6
3887,3887,5
3888,3888,10
3889,3889,2
3890,3890,2
3891,3891,2
3892,3892,2
3893,3893,11
3894,3894,6
3895,3895,2
3896,3896,13
3897,3897,3
3898,3898,2
3899,3899,2
3900,3900,2
3901,3901,2
3902,3902,4
3903,3903,2
3904,3904,15
3905,3905,9
3906,3906,2
3907,3907,3
3908,3908,4
3909,3909,2
3910,3910,4
3911,3911,2
3912,3912,11
3913,3913,6
3914,3914,3
3915,3915,2
3916,3916,2
3917,3917,13
3918,3918,8
3919,3919,6
3920,3920,2
3921,3921,4
3922,3922,12
3923,3923,2
3924,3924,1
3925,3925,5
3926,3926,9
3927,3927,5
3928,3928,11
3929,3929,2
3930,3930,10
3931,3931,2
3932,3932,11
3933,3933,11
3934,3934,4
3935,3935,3
3936,3936,2
3937,3937,2
3938,3938,3
3939,3939,2
3940,3940,9
3941,3941,8
3942,3942,8
3943,3943,2
3944,3944,7
3945,3945,11
3946,3946,2
3947,3947,5
3948,3948,8
3949,3949,12
3950,3950,15
3951,3951,1
3952,3952,5
3953,3953,8
3954,3954,13
3955,3955,2
3956,3956,4
3957,3957,12
3958,3958,12
3959,3959,3
3960,3960,2
3961,3961,8
3962,3962,2
3963,3963,2
3964,3964,2
3965,3965,2
3966,3966,12
3967,3967,14
3968,3968,2
3969,3969,2
3970,3970,8
3971,3971,1
3972,3972,7
3973,3973,2
3974,3974,10
3975,3975,2
3976,3976,5
3977,3977,2
3978,3978,12
3979,3979,2
3980,3980,8
3981,3981,2
3982,3982,6
3983,3983,7
3984,3984,2
3985,3985,11
3986,3986,12
3987,3987,2
3988,3988,2
3989,3989,2
3990,3990,2
3991,3991,15
3992,3992,5
3993,3993,5
3994,3994,12
3995,3995,2
3996,3996,5
3997,3997,14
3998,3998,2
3999,3999,3
4000,4000,8
4001,4001,14
4002,4002,2
4003,4003,10
4004,4004,2
4005,4005,12
4006,4006,4
4007,4007,1
4008,4008,2
4009,4009,5
4010,4010,6
4011,4011,9
4012,4012,5
4013,4013,13
4014,4014,3
4015,4015,11
4016,4016,0
4017,4017,2
4018,4018,7
4019,4019,3
4020,4020,2
4021,4021,7
4022,4022,13
4023,4023,6
4024,4024,2
4025,4025,3
4026,4026,10
4027,4027,11
4028,4028,8
4029,4029,9
4030,4030,2
4031,4031,2
4032,4032,11
4033,4033,2
4034,4034,10
4035,4035,6
4036,4036,6
4037,4037,4
4038,4038,9
4039,4039,12
4040,4040,12
4041,4041,9
4042,4042,2
4043,4043,7
4044,4044,2
4045,4045,0
4046,4046,8
4047,4047,14
4048,4048,1
4049,4049,6
4050,4050,13
4051,4051,2
4052,4052,2
4053,4053,2
4054,4054,13
4055,4055,8
4056,4056,5
4057,4057,2
4058,4058,2
4059,4059,3
4060,4060,2
4061,4061,7
4062,4062,7
4063,4063,6
4064,4064,12
4065,4065,2
4066,4066,0
4067,4067,2
4068,4068,3
4069,4069,2
4070,4070,4
4071,4071,2
4072,4072,1
4073,4073,6
4074,4074,2
4075,4075,4
4076,4076,2
4077,4077,7
4078,4078,11
4079,4079,13
4080,4080,8
4081,4081,13
4082,4082,14
4083,4083,0
4084,4084,2
4085,4085,2
4086,4086,6
4087,4087,6
4088,4088,8
4089,4089,2
4090,4090,2
4091,4091,2
4092,4092,2
4093,4093,15
4094,4094,6
4095,4095,6
4096,4096,7
4097,4097,10
4098,4098,2
4099,4099,15
4100,4100,14
4101,4101,1
4102,4102,14
4103,4103,2
4104,4104,11
4105,4105,13
4106,4106,6
4107,4107,14
4108,4108,5
4109,4109,6
4110,4110,11
4111,4111,15
4112,4112,7
4113,4113,11
4114,4114,2
4115,4115,2
4116,4116,2
4117,4117,3
4118,4118,11
4119,4119,2
4120,4120,2
4121,4121,2
4122,4122,9
4123,4123,11
4124,4124,11
4125,4125,2
4126,4126,6
4127,4127,2
4128,4128,2
4129,4129,9
4130,4130,2
4131,4131,11
4132,4132,6
4133,4133,2
4134,4134,2
4135,4135,9
4136,4136,13
4137,4137,2
4138,4138,2
4139,4139,2
4140,4140,2
4141,4141,2
4142,4142,7
4143,4143,6
4144,4144,12
4145,4145,8
4146,4146,2
4147,4147,2
4148,4148,10
4149,4149,2
4150,4150,7
4151,4151,11
4152,4152,9
4153,4153,3
4154,4154,1
4155,4155,2
4156,4156,1
4157,4157,5
4158,4158,7
4159,4159,2
4160,4160,8
4161,4161,1
4162,4162,2
4163,4163,12
4164,4164,2
4165,4165,12
4166,4166,12
4167,4167,7
4168,4168,12
4169,4169,1
4170,4170,7
4171,4171,8
4172,4172,1
4173,4173,7
4174,4174,1
4175,4175,14
4176,4176,2
4177,4177,7
4178,4178,6
4179,4179,8
4180,4180,2
4181,4181,6
4182,4182,2
4183,4183,8
4184,4184,10
4185,4185,1
4186,4186,11
4187,4187,2
4188,4188,13
4189,4189,1
4190,4190,9
4191,4191,7
4192,4192,1
4193,4193,1
4194,4194,6
4195,4195,14
4196,4196,1
4197,4197,8
4198,4198,13
4199,4199,2
4200,4200,2
4201,4201,10
4202,4202,2
4203,4203,14
4204,4204,10
4205,4205,14
4206,4206,2
4207,4207,2
4208,4208,2
4209,4209,4
4210,4210,0
4211,4211,10
4212,4212,13
4213,4213,5
4214,4214,14
4215,4215,2
4216,4216,2
4217,4217,2
4218,4218,3
4219,4219,13
4220,4220,2
4221,4221,8
4222,4222,7
4223,4223,3
4224,4224,15
4225,4225,2
4226,4226,3
4227,4227,13
4228,4228,12
4229,4229,2
4230,4230,2
4231,4231,6
4232,4232,0
4233,4233,1
4234,4234,7
4235,4235,8
4236,4236,2
4237,4237,0
4238,4238,6
4239,4239,12
4240,4240,5
4241,4241,7
4242,4242,4
4243,4243,12
4244,4244,15
4245,4245,2
4246,4246,1
4247,4247,6
4248,4248,2
4249,4249,6
4250,4250,2
4251,4251,6
4252,4252,1
4253,4253,10
4254,4254,6
4255,4255,9
4256,4256,6
4257,4257,1
4258,4258,13
4259,4259,2
4260,4260,11
4261,4261,7
4262,4262,9
4263,4263,1
4264,4264,8
4265,4265,3
4266,4266,4
4267,4267,8
4268,4268,10
4269,4269,2
4270,4270,9
4271,4271,2
4272,4272,5
4273,4273,2
4274,4274,2
4275,4275,11
4276,4276,2
4277,4277,11
4278,4278,2
4279,4279,12
4280,4280,7
4281,4281,12
4282,4282,5
4283,4283,2
4284,4284,4
4285,4285,6
4286,4286,12
4287,4287,2
4288,4288,8
4289,4289,11
4290,4290,8
4291,4291,12
4292,4292,1
4293,4293,1
4294,4294,8
4295,4295,11
4296,4296,7
4297,4297,2
4298,4298,6
4299,4299,2
4300,4300,2
4301,4301,2
4302,4302,2
4303,4303,2
4304,4304,6
4305,4305,3
4306,4306,8
4307,4307,12
4308,4308,1
4309,4309,2
4310,4310,1
4311,4311,8
4312,4312,14
4313,4313,2
4314,4314,2
4315,4315,12
4316,4316,7
4317,4317,4
4318,4318,2
4319,4319,2
4320,4320,13
4321,4321,10
4322,4322,12
4323,4323,2
4324,4324,2
4325,4325,1
4326,4326,2
4327,4327,11
4328,4328,4
4329,4329,12
4330,4330,11
4331,4331,2
4332,4332,2
4333,4333,2
4334,4334,6
4335,4335,6
4336,4336,2
4337,4337,6
4338,4338,5
4339,4339,2
4340,4340,6
4341,4341,4
4342,4342,2
4343,4343,12
4344,4344,4
4345,4345,2
4346,4346,15
4347,4347,7
4348,4348,2
4349,4349,2
4350,4350,2
4351,4351,15
4352,4352,10
4353,4353,2
4354,4354,2
4355,4355,4
4356,4356,6
4357,4357,2
4358,4358,2
4359,4359,7
4360,4360,6
4361,4361,6
4362,4362,2
4363,4363,7
4364,4364,2
4365,4365,8
4366,4366,2
4367,4367,6
4368,4368,8
4369,4369,6
4370,4370,2
4371,4371,10
4372,4372,4
4373,4373,2
4374,4374,2
4375,4375,12
4376,4376,2
4377,4377,2
4378,4378,2
4379,4379,7
4380,4380,1
4381,4381,2
4382,4382,2
4383,4383,5
4384,4384,1
4385,4385,2
4386,4386,2
4387,4387,2
4388,4388,8
4389,4389,2
4390,4390,11
4391,4391,2
4392,4392,2
4393,4393,0
4394,4394,1
4395,4395,6
4396,4396,2
4397,4397,11
4398,4398,5
4399,4399,2
4400,4400,5
4401,4401,11
4402,4402,2
4403,4403,2
4404,4404,8
4405,4405,11
4406,4406,2
4407,4407,7
4408,4408,14
4409,4409,11
4410,4410,2
4411,4411,11
4412,4412,12
4413,4413,3
4414,4414,7
4415,4415,2
4416,4416,2
4417,4417,6
4418,4418,7
4419,4419,8
4420,4420,11
4421,4421,8
4422,4422,2
4423,4423,15
4424,4424,10
4425,4425,6
4426,4426,2
4427,4427,4
4428,4428,1
4429,4429,7
4430,4430,2
4431,4431,13
4432,4432,13
4433,4433,2
4434,4434,1
4435,4435,6
4436,4436,12
4437,4437,2
4438,4438,0
4439,4439,2
4440,4440,2
4441,4441,1
4442,4442,3
4443,4443,3
4444,4444,7
4445,4445,12
4446,4446,15
4447,4447,11
4448,4448,6
4449,4449,7
4450,4450,2
4451,4451,12
4452,4452,2
4453,4453,4
4454,4454,11
4455,4455,15
4456,4456,10
4457,4457,10
4458,4458,11
4459,4459,7
4460,4460,8
4461,4461,2
4462,4462,2
4463,4463,2
4464,4464,9
4465,4465,1
4466,4466,0
4467,4467,8
4468,4468,2
4469,4469,2
4470,4470,12
4471,4471,2
4472,4472,6
4473,4473,10
4474,4474,7
4475,4475,6
4476,4476,7
4477,4477,2
4478,4478,7
4479,4479,2
4480,4480,10
4481,4481,1
4482,4482,2
4483,4483,6
4484,4484,7
4485,4485,2
4486,4486,2
4487,4487,2
4488,4488,8
4489,4489,3
4490,4490,12
4491,4491,2
4492,4492,12
4493,4493,2
4494,4494,2
4495,4495,8
4496,4496,4
4497,4497,4
4498,4498,2
4499,4499,6
4500,4500,2
4501,4501,2
4502,4502,13
4503,4503,1
4504,4504,12
4505,4505,3
4506,4506,4
4507,4507,2
4508,4508,2
4509,4509,7
4510,4510,0
4511,4511,11
4512,4512,7
4513,4513,2
4514,4514,2
4515,4515,2
4516,4516,8
4517,4517,8
4518,4518,11
4519,4519,15
4520,4520,2
4521,4521,2
4522,4522,2
4523,4523,6
4524,4524,2
4525,4525,2
4526,4526,2
4527,4527,3
4528,4528,2
4529,4529,2
4530,4530,2
4531,4531,6
4532,4532,7
4533,4533,11
4534,4534,2
4535,4535,1
4536,4536,2
4537,4537,8
4538,4538,7
4539,4539,9
4540,4540,2
4541,4541,9
4542,4542,9
4543,4543,7
4544,4544,9
4545,4545,3
4546,4546,13
4547,4547,2
4548,4548,14
4549,4549,2
4550,4550,2
4551,4551,1
4552,4552,2
4553,4553,2
4554,4554,4
4555,4555,11
4556,4556,6
4557,4557,2
4558,4558,10
4559,4559,4
4560,4560,9
4561,4561,7
4562,4562,11
4563,4563,8
4564,4564,11
4565,4565,6
4566,4566,2
4567,4567,15
4568,4568,2
4569,4569,3
4570,4570,12
4571,4571,2
4572,4572,9
4573,4573,14
4574,4574,1
4575,4575,4
4576,4576,2
4577,4577,10
4578,4578,2
4579,4579,5
4580,4580,6
4581,4581,2
4582,4582,2
4583,4583,15
4584,4584,1
4585,4585,11
4586,4586,2
4587,4587,2
4588,4588,3
4589,4589,11
4590,4590,2
4591,4591,2
4592,4592,2
4593,4593,12
4594,4594,1
4595,4595,1
4596,4596,6
4597,4597,12
4598,4598,3
4599,4599,2
4600,4600,0
4601,4601,8
4602,4602,10
4603,4603,8
4604,4604,11
4605,4605,2
4606,4606,2
4607,4607,2
4608,4608,0
4609,4609,11
4610,4610,8
4611,4611,7
4612,4612,8
4613,4613,9
4614,4614,8
4615,4615,6
4616,4616,2
4617,4617,2
4618,4618,2
4619,4619,9
4620,4620,2
4621,4621,8
4622,4622,2
4623,4623,4
4624,4624,1
4625,4625,15
4626,4626,4
4627,4627,2
4628,4628,2
4629,4629,7
4630,4630,2
4631,4631,6
4632,4632,6
4633,4633,2
4634,4634,2
4635,4635,2
4636,4636,4
4637,4637,4
4638,4638,6
4639,4639,8
4640,4640,7
4641,4641,7
4642,4642,12
4643,4643,7
4644,4644,5
4645,4645,13
4646,4646,5
4647,4647,11
4648,4648,4
4649,4649,10
4650,4650,1
4651,4651,4
4652,4652,2
4653,4653,10
4654,4654,7
4655,4655,2
4656,4656,12
4657,4657,8
4658,4658,11
4659,4659,6
4660,4660,13
4661,4661,11
4662,4662,2
4663,4663,12
4664,4664,12
4665,4665,2
4666,4666,2
4667,4667,2
4668,4668,12
4669,4669,2
4670,4670,2
4671,4671,8
4672,4672,2
4673,4673,10
4674,4674,2
4675,4675,9
4676,4676,8
4677,4677,15
4678,4678,2
4679,4679,1
4680,4680,2
4681,4681,7
4682,4682,5
4683,4683,11
4684,4684,3
4685,4685,5
4686,4686,1
4687,4687,11
4688,4688,10
4689,4689,1
4690,4690,12
4691,4691,12
4692,4692,7
4693,4693,1
4694,4694,10
4695,4695,2
4696,4696,5
4697,4697,2
4698,4698,4
4699,4699,2
4700,4700,2
4701,4701,8
4702,4702,8
4703,4703,2
4704,4704,2
4705,4705,11
4706,4706,2
4707,4707,8
4708,4708,6
4709,4709,2
4710,4710,2
4711,4711,2
4712,4712,8
4713,4713,13
4714,4714,6
4715,4715,12
4716,4716,13
4717,4717,5
4718,4718,3
4719,4719,8
4720,4720,12
4721,4721,11
4722,4722,8
4723,4723,11
4724,4724,2
4725,4725,1
4726,4726,12
4727,4727,2
4728,4728,7
4729,4729,2
4730,4730,7
4731,4731,2
4732,4732,4
4733,4733,14
4734,4734,2
4735,4735,4
4736,4736,2
4737,4737,9
4738,4738,2
4739,4739,13
4740,4740,4
4741,4741,3
4742,4742,2
4743,4743,8
4744,4744,2
4745,4745,6
4746,4746,2
4747,4747,2
4748,4748,2
4749,4749,6
4750,4750,8
4751,4751,8
4752,4752,4
4753,4753,2
4754,4754,2
4755,4755,3
4756,4756,8
4757,4757,8
4758,4758,3
4759,4759,5
4760,4760,3
4761,4761,2
4762,4762,2
4763,4763,2
4764,4764,3
4765,4765,3
4766,4766,6
4767,4767,9
4768,4768,10
4769,4769,6
4770,4770,6
4771,4771,8
4772,4772,8
4773,4773,2
4774,4774,2
4775,4775,2
4776,4776,2
4777,4777,2
4778,4778,2
4779,4779,4
4780,4780,10
4781,4781,2
4782,4782,9
4783,4783,7
4784,4784,11
4785,4785,2
4786,4786,12
4787,4787,2
4788,4788,0
4789,4789,2
4790,4790,2
4791,4791,2
4792,4792,2
4793,4793,2
4794,4794,1
4795,4795,12
4796,4796,2
4797,4797,2
4798,4798,10
4799,4799,9
4800,4800,12
4801,4801,6
4802,4802,2
4803,4803,8
4804,4804,7
4805,4805,1
4806,4806,12
4807,4807,6
4808,4808,11
4809,4809,7
4810,4810,9
4811,4811,2
4812,4812,6
4813,4813,4
4814,4814,4
4815,4815,15
4816,4816,6
4817,4817,1
4818,4818,10
4819,4819,2
4820,4820,7
4821,4821,3
4822,4822,2
4823,4823,1
4824,4824,8
4825,4825,2
4826,4826,10
4827,4827,2
4828,4828,4
4829,4829,2
4830,4830,6
4831,4831,8
4832,4832,2
4833,4833,1
4834,4834,2
4835,4835,2
4836,4836,10
4837,4837,2
4838,4838,7
4839,4839,1
4840,4840,2
4841,4841,2
4842,4842,3
4843,4843,2
4844,4844,2
4845,4845,8
4846,4846,6
4847,4847,2
4848,4848,6
4849,4849,6
4850,4850,11
4851,4851,5
4852,4852,12
4853,4853,7
4854,4854,2
4855,4855,1
4856,4856,12
4857,4857,2
4858,4858,2
4859,4859,7
4860,4860,12
4861,4861,7
4862,4862,9
4863,4863,2
4864,4864,8
4865,4865,2
4866,4866,2
4867,4867,1
4868,4868,2
4869,4869,10
4870,4870,4
4871,4871,11
4872,4872,1
4873,4873,8
4874,4874,9
4875,4875,13
4876,4876,2
4877,4877,5
4878,4878,1
4879,4879,2
4880,4880,2
4881,4881,4
4882,4882,2
4883,4883,12
4884,4884,1
4885,4885,12
4886,4886,1
4887,4887,3
4888,4888,6
4889,4889,2
4890,4890,7
4891,4891,8
4892,4892,10
4893,4893,8
4894,4894,8
4895,4895,2
4896,4896,2
4897,4897,8
4898,4898,3
4899,4899,2
4900,4900,2
4901,4901,9
4902,4902,2
4903,4903,12
4904,4904,7
4905,4905,7
4906,4906,6
4907,4907,1
4908,4908,1
4909,4909,11
4910,4910,2
4911,4911,5
4912,4912,5
4913,4913,3
4914,4914,7
4915,4915,7
4916,4916,7
4917,4917,2
4918,4918,8
4919,4919,9
4920,4920,6
4921,4921,11
4922,4922,2
4923,4923,7
4924,4924,12
4925,4925,5
4926,4926,6
4927,4927,8
4928,4928,2
4929,4929,10
4930,4930,9
4931,4931,2
4932,4932,2
4933,4933,2
4934,4934,6
4935,4935,7
4936,4936,2
4937,4937,11
4938,4938,2
4939,4939,2
4940,4940,2
4941,4941,2
4942,4942,3
4943,4943,2
4944,4944,11
4945,4945,8
4946,4946,9
4947,4947,11
4948,4948,2
4949,4949,10
4950,4950,9
4951,4951,5
4952,4952,6
4953,4953,2
4954,4954,7
4955,4955,2
4956,4956,2
4957,4957,2
4958,4958,5
4959,4959,2
4960,4960,4
4961,4961,2
4962,4962,5
4963,4963,14
4964,4964,11
4965,4965,2
4966,4966,10
4967,4967,2
4968,4968,7
4969,4969,2
4970,4970,2
4971,4971,1
4972,4972,2
4973,4973,9
4974,4974,1
4975,4975,3
4976,4976,2
4977,4977,2
4978,4978,2
4979,4979,8
4980,4980,12
4981,4981,2
4982,4982,10
4983,4983,2
4984,4984,6
4985,4985,2
4986,4986,2
4987,4987,4
4988,4988,2
4989,4989,1
4990,4990,12
4991,4991,11
4992,4992,8
4993,4993,10
4994,4994,1
4995,4995,2
4996,4996,8
4997,4997,2
4998,4998,13
4999,4999,3
5000,5000,1
5001,5001,6
5002,5002,7
5003,5003,5
5004,5004,2
5005,5005,9
5006,5006,12
5007,5007,4
5008,5008,1
5009,5009,9
5010,5010,9
5011,5011,3
5012,5012,3
5013,5013,7
5014,5014,2
5015,5015,2
5016,5016,2
5017,5017,8
5018,5018,2
5019,5019,2
5020,5020,2
5021,5021,8
5022,5022,12
5023,5023,2
5024,5024,7
5025,5025,7
5026,5026,10
5027,5027,2
5028,5028,11
5029,5029,7
5030,5030,15
5031,5031,1
5032,5032,2
5033,5033,9
5034,5034,2
5035,5035,7
5036,5036,13
5037,5037,11
5038,5038,2
5039,5039,2
5040,5040,8
5041,5041,14
5042,5042,2
5043,5043,2
5044,5044,2
5045,5045,2
5046,5046,2
5047,5047,0
5048,5048,8
5049,5049,1
5050,5050,12
5051,5051,7
5052,5052,4
5053,5053,6
5054,5054,4
5055,5055,4
5056,5056,6
5057,5057,2
5058,5058,2
5059,5059,12
5060,5060,10
5061,5061,11
5062,5062,7
5063,5063,2
5064,5064,2
5065,5065,11
5066,5066,8
5067,5067,7
5068,5068,13
5069,5069,3
5070,5070,8
5071,5071,2
5072,5072,1
5073,5073,10
5074,5074,8
5075,5075,13
5076,5076,11
5077,5077,12
5078,5078,9
5079,5079,7
5080,5080,10
5081,5081,2
5082,5082,12
5083,5083,1
5084,5084,2
5085,5085,11
5086,5086,12
5087,5087,1
5088,5088,4
5089,5089,3
5090,5090,2
5091,5091,1
5092,5092,2
5093,5093,13
5094,5094,1
5095,5095,8
5096,5096,11
5097,5097,2
5098,5098,15
5099,5099,7
5100,5100,2
5101,5101,7
5102,5102,1
5103,5103,11
5104,5104,2
5105,5105,12
5106,5106,2
5107,5107,1
5108,5108,3
5109,5109,12
5110,5110,8
5111,5111,13
5112,5112,4
5113,5113,12
5114,5114,13
5115,5115,2
5116,5116,6
5117,5117,6
5118,5118,13
5119,5119,2
5120,5120,2
5121,5121,8
5122,5122,10
5123,5123,7
5124,5124,5
5125,5125,1
5126,5126,5
5127,5127,7
5128,5128,2
5129,5129,4
5130,5130,13
5131,5131,3
5132,5132,7
5133,5133,2
5134,5134,1
5135,5135,7
5136,5136,2
5137,5137,2
5138,5138,2
5139,5139,8
5140,5140,10
5141,5141,7
5142,5142,2
5143,5143,2
5144,5144,7
5145,5145,7
5146,5146,2
5147,5147,1
5148,5148,1
5149,5149,8
5150,5150,6
5151,5151,2
5152,5152,2
5153,5153,8
5154,5154,9
5155,5155,6
5156,5156,2
5157,5157,15
5158,5158,12
5159,5159,12
5160,5160,3
5161,5161,10
5162,5162,5
5163,5163,1
5164,5164,2
5165,5165,2
5166,5166,1
5167,5167,6
5168,5168,8
5169,5169,2
5170,5170,1
5171,5171,3
5172,5172,2
5173,5173,13
5174,5174,2
5175,5175,2
5176,5176,2
5177,5177,2
5178,5178,2
5179,5179,2
5180,5180,15
5181,5181,12
5182,5182,2
5183,5183,7
5184,5184,2
5185,5185,2
5186,5186,2
5187,5187,7
5188,5188,5
5189,5189,2
5190,5190,15
5191,5191,1
5192,5192,7
5193,5193,8
5194,5194,2
5195,5195,2
5196,5196,2
5197,5197,6
5198,5198,7
5199,5199,2
5200,5200,12
5201,5201,2
5202,5202,2
5203,5203,6
5204,5204,11
5205,5205,1
5206,5206,2
5207,5207,9
5208,5208,3
5209,5209,2
5210,5210,2
5211,5211,2
5212,5212,2
5213,5213,2
5214,5214,8
5215,5215,2
5216,5216,2
5217,5217,4
5218,5218,12
5219,5219,2
5220,5220,7
5221,5221,2
5222,5222,2
5223,5223,2
5224,5224,2
5225,5225,6
5226,5226,2
5227,5227,0
5228,5228,7
5229,5229,7
5230,5230,2
5231,5231,2
5232,5232,2
5233,5233,2
5234,5234,2
5235,5235,12
5236,5236,13
5237,5237,8
5238,5238,2
5239,5239,13
5240,5240,7
5241,5241,2
5242,5242,2
5243,5243,14
5244,5244,2
5245,5245,11
5246,5246,8
5247,5247,2
5248,5248,2
5249,5249,2
5250,5250,2
5251,5251,8
5252,5252,2
5253,5253,9
5254,5254,1
5255,5255,12
5256,5256,2
5257,5257,7
5258,5258,2
5259,5259,8
5260,5260,1
5261,5261,1
5262,5262,2
5263,5263,2
5264,5264,12
5265,5265,12
5266,5266,7
5267,5267,10
5268,5268,6
5269,5269,12
5270,5270,2
5271,5271,9
5272,5272,1
5273,5273,2
5274,5274,2
5275,5275,6
5276,5276,2
5277,5277,2
5278,5278,2
5279,5279,11
5280,5280,2
5281,5281,1
5282,5282,4
5283,5283,2
5284,5284,6
5285,5285,2
5286,5286,7
5287,5287,7
5288,5288,2
5289,5289,1
5290,5290,2
5291,5291,1
5292,5292,2
5293,5293,11
5294,5294,1
5295,5295,2
5296,5296,14
5297,5297,1
5298,5298,5
5299,5299,10
5300,5300,10
5301,5301,7
5302,5302,2
5303,5303,3
5304,5304,11
5305,5305,10
5306,5306,8
5307,5307,2
5308,5308,5
5309,5309,2
5310,5310,2
5311,5311,2
5312,5312,4
5313,5313,4
5314,5314,13
5315,5315,5
5316,5316,2
5317,5317,2
5318,5318,8
5319,5319,9
5320,5320,7
5321,5321,15
5322,5322,1
5323,5323,3
5324,5324,8
5325,5325,7
5326,5326,2
5327,5327,2
5328,5328,2
5329,5329,1
5330,5330,2
5331,5331,7
5332,5332,2
5333,5333,2
5334,5334,2
5335,5335,4
5336,5336,2
5337,5337,2
5338,5338,2
5339,5339,12
5340,5340,1
5341,5341,2
5342,5342,9
5343,5343,2
5344,5344,4
5345,5345,15
5346,5346,2
5347,5347,2
5348,5348,7
5349,5349,2
5350,5350,7
5351,5351,12
5352,5352,15
5353,5353,12
5354,5354,13
5355,5355,11
5356,5356,5
5357,5357,2
5358,5358,2
5359,5359,2
5360,5360,6
5361,5361,12
5362,5362,12
5363,5363,6
5364,5364,6
5365,5365,10
5366,5366,2
5367,5367,2
5368,5368,11
5369,5369,12
5370,5370,2
5371,5371,2
5372,5372,13
5373,5373,1
5374,5374,2
5375,5375,2
5376,5376,11
5377,5377,7
5378,5378,7
5379,5379,7
5380,5380,6
5381,5381,2
5382,5382,6
5383,5383,1
5384,5384,2
5385,5385,4
5386,5386,2
5387,5387,10
5388,5388,2
5389,5389,7
5390,5390,2
5391,5391,5
5392,5392,1
5393,5393,13
5394,5394,6
5395,5395,2
5396,5396,3
5397,5397,14
5398,5398,2
5399,5399,2
5400,5400,1
5401,5401,3
5402,5402,11
5403,5403,1
5404,5404,1
5405,5405,1
5406,5406,3
5407,5407,2
5408,5408,4
5409,5409,12
5410,5410,0
5411,5411,11
5412,5412,14
5413,5413,2
5414,5414,6
5415,5415,10
5416,5416,6
5417,5417,2
5418,5418,13
5419,5419,9
5420,5420,9
5421,5421,9
5422,5422,10
5423,5423,2
5424,5424,2
5425,5425,4
5426,5426,1
5427,5427,2
5428,5428,11
5429,5429,15
5430,5430,10
5431,5431,10
5432,5432,1
5433,5433,12
5434,5434,2
5435,5435,2
5436,5436,8
5437,5437,2
5438,5438,1
5439,5439,2
5440,5440,2
5441,5441,2
5442,5442,2
5443,5443,2
5444,5444,7
5445,5445,2
5446,5446,1
5447,5447,11
5448,5448,4
5449,5449,1
5450,5450,7
5451,5451,10
5452,5452,11
5453,5453,2
5454,5454,2
5455,5455,4
5456,5456,2
5457,5457,13
5458,5458,6
5459,5459,12
5460,5460,13
5461,5461,8
5462,5462,2
5463,5463,6
5464,5464,5
5465,5465,2
5466,5466,2
5467,5467,2
5468,5468,14
5469,5469,8
5470,5470,13
5471,5471,11
5472,5472,12
5473,5473,11
5474,5474,15
5475,5475,6
5476,5476,1
5477,5477,11
5478,5478,12
5479,5479,1
5480,5480,9
5481,5481,8
5482,5482,2
5483,5483,3
5484,5484,11
5485,5485,2
5486,5486,2
5487,5487,2
5488,5488,9
5489,5489,8
5490,5490,2
5491,5491,6
5492,5492,2
5493,5493,2
5494,5494,2
5495,5495,11
